Knot;Braid length;HOMFLY homology;Elapsed time;Bigint
13_1752;13;t^6q^{-8}a^{-2} + 3t^5q^{-6}a^{-2} + t^5q^{-10} + 6t^4q^{-4}a^{-2} + 3t^4q^{-8} + 8t^3q^{-2}a^{-2} + 8t^3q^{-6} + 10t^2a^{-2} + 13t^2q^{-4} + 2t^2q^{-8}a^2 + 8tq^2a^{-2} + 20tq^{-2} + 5tq^{-6}a^2 + 6q^4a^{-2} + 21 + 11q^{-4}a^2 + 3t^{-1}q^6a^{-2} + 20t^{-1}q^2 + 14t^{-1}q^{-2}a^2 + t^{-1}q^{-6}a^4 + t^{-2}q^8a^{-2} + 13t^{-2}q^4 + 18t^{-2}a^2 + 2t^{-2}q^{-4}a^4 + 8t^{-3}q^6 + 14t^{-3}q^2a^2 + 4t^{-3}q^{-2}a^4 + 3t^{-4}q^8 + 11t^{-4}q^4a^2 + 4t^{-4}a^4 + t^{-5}q^{10} + 5t^{-5}q^6a^2 + 4t^{-5}q^2a^4 + 2t^{-6}q^8a^2 + 2t^{-6}q^4a^4 + t^{-7}q^6a^4;16:07.32;True
13_1754;13;t^4q^{-8}a^2 + 3t^3q^{-6}a^2 + t^3q^{-10}a^4 + 6t^2q^{-4}a^2 + 3t^2q^{-8}a^4 + 7tq^{-2}a^2 + 8tq^{-6}a^4 + 8a^2 + 13q^{-4}a^4 + 2q^{-8}a^6 + 7t^{-1}q^2a^2 + 17t^{-1}q^{-2}a^4 + 5t^{-1}q^{-6}a^6 + 6t^{-2}q^4a^2 + 18t^{-2}a^4 + 10t^{-2}q^{-4}a^6 + 3t^{-3}q^6a^2 + 17t^{-3}q^2a^4 + 13t^{-3}q^{-2}a^6 + t^{-3}q^{-6}a^8 + t^{-4}q^8a^2 + 13t^{-4}q^4a^4 + 14t^{-4}a^6 + 2t^{-4}q^{-4}a^8 + 8t^{-5}q^6a^4 + 13t^{-5}q^2a^6 + 3t^{-5}q^{-2}a^8 + 3t^{-6}q^8a^4 + 10t^{-6}q^4a^6 + 3t^{-6}a^8 + t^{-7}q^{10}a^4 + 5t^{-7}q^6a^6 + 3t^{-7}q^2a^8 + 2t^{-8}q^8a^6 + 2t^{-8}q^4a^8 + t^{-9}q^6a^8;6:34.44;True
13_1755;14;t^4q^{-6} + 4t^3q^{-4} + t^3q^{-8}a^2 + 8t^2q^{-2} + 5t^2q^{-6}a^2 + 10t + 13tq^{-4}a^2 + tq^{-8}a^4 + 8q^2 + 24q^{-2}a^2 + 5q^{-6}a^4 + 4t^{-1}q^4 + 27t^{-1}a^2 + 15t^{-1}q^{-4}a^4 + t^{-2}q^6 + 24t^{-2}q^2a^2 + 25t^{-2}q^{-2}a^4 + 2t^{-2}q^{-6}a^6 + 13t^{-3}q^4a^2 + 32t^{-3}a^4 + 6t^{-3}q^{-4}a^6 + 5t^{-4}q^6a^2 + 25t^{-4}q^2a^4 + 13t^{-4}q^{-2}a^6 + t^{-5}q^8a^2 + 15t^{-5}q^4a^4 + 15t^{-5}a^6 + t^{-5}q^{-4}a^8 + 5t^{-6}q^6a^4 + 13t^{-6}q^2a^6 + 2t^{-6}q^{-2}a^8 + t^{-7}q^8a^4 + 6t^{-7}q^4a^6 + 3t^{-7}a^8 + 2t^{-8}q^6a^6 + 2t^{-8}q^2a^8 + t^{-9}q^4a^8;3:43.59;False
13_1756;13;t^6q^{-6}a^{-2} + 2t^5q^{-4}a^{-2} + 2t^5q^{-8} + 3t^4q^{-2}a^{-2} + 5t^4q^{-6} + t^4q^{-10}a^2 + 3t^3a^{-2} + 9t^3q^{-4} + 3t^3q^{-8}a^2 + 3t^2q^2a^{-2} + 12t^2q^{-2} + 7t^2q^{-6}a^2 + 2tq^4a^{-2} + 12t + 12tq^{-4}a^2 + tq^{-8}a^4 + q^6a^{-2} + 12q^2 + 15q^{-2}a^2 + 3q^{-6}a^4 + 9t^{-1}q^4 + 17t^{-1}a^2 + 5t^{-1}q^{-4}a^4 + 5t^{-2}q^6 + 15t^{-2}q^2a^2 + 7t^{-2}q^{-2}a^4 + 2t^{-3}q^8 + 12t^{-3}q^4a^2 + 7t^{-3}a^4 + 7t^{-4}q^6a^2 + 7t^{-4}q^2a^4 + 3t^{-5}q^8a^2 + 5t^{-5}q^4a^4 + t^{-6}q^{10}a^2 + 3t^{-6}q^6a^4 + t^{-7}q^8a^4;2:08.47;False
13_1757;13;t^5q^{-6} + 2t^4q^{-4} + 2t^4q^{-8}a^2 + 2t^3q^{-2} + 5t^3q^{-6}a^2 + t^3q^{-10}a^4 + 3t^2 + 8t^2q^{-4}a^2 + 3t^2q^{-8}a^4 + 2tq^2 + 10tq^{-2}a^2 + 7tq^{-6}a^4 + 2q^4 + 10a^2 + 11q^{-4}a^4 + q^{-8}a^6 + t^{-1}q^6 + 10t^{-1}q^2a^2 + 13t^{-1}q^{-2}a^4 + 3t^{-1}q^{-6}a^6 + 8t^{-2}q^4a^2 + 14t^{-2}a^4 + 5t^{-2}q^{-4}a^6 + 5t^{-3}q^6a^2 + 13t^{-3}q^2a^4 + 6t^{-3}q^{-2}a^6 + 2t^{-4}q^8a^2 + 11t^{-4}q^4a^4 + 6t^{-4}a^6 + 7t^{-5}q^6a^4 + 6t^{-5}q^2a^6 + 3t^{-6}q^8a^4 + 5t^{-6}q^4a^6 + t^{-7}q^{10}a^4 + 3t^{-7}q^6a^6 + t^{-8}q^8a^6;1:25.22;False
13_1758;13;t^5q^{-8} + 3t^4q^{-6} + t^4q^{-10}a^2 + 6t^3q^{-4} + 3t^3q^{-8}a^2 + 9t^2q^{-2} + 8t^2q^{-6}a^2 + 9t + 14tq^{-4}a^2 + 2tq^{-8}a^4 + 9q^2 + 20q^{-2}a^2 + 5q^{-6}a^4 + 6t^{-1}q^4 + 22t^{-1}a^2 + 11t^{-1}q^{-4}a^4 + 3t^{-2}q^6 + 20t^{-2}q^2a^2 + 15t^{-2}q^{-2}a^4 + t^{-2}q^{-6}a^6 + t^{-3}q^8 + 14t^{-3}q^4a^2 + 18t^{-3}a^4 + 2t^{-3}q^{-4}a^6 + 8t^{-4}q^6a^2 + 15t^{-4}q^2a^4 + 4t^{-4}q^{-2}a^6 + 3t^{-5}q^8a^2 + 11t^{-5}q^4a^4 + 4t^{-5}a^6 + t^{-6}q^{10}a^2 + 5t^{-6}q^6a^4 + 4t^{-6}q^2a^6 + 2t^{-7}q^8a^4 + 2t^{-7}q^4a^6 + t^{-8}q^6a^6;10:49.07;True
13_1759;13;t^6q^{-8}a^{-2} + 3t^5q^{-6}a^{-2} + t^5q^{-10} + 6t^4q^{-4}a^{-2} + 3t^4q^{-8} + 9t^3q^{-2}a^{-2} + 8t^3q^{-6} + 10t^2a^{-2} + 14t^2q^{-4} + 2t^2q^{-8}a^2 + 9tq^2a^{-2} + 20tq^{-2} + 5tq^{-6}a^2 + 6q^4a^{-2} + 23 + 11q^{-4}a^2 + 3t^{-1}q^6a^{-2} + 20t^{-1}q^2 + 15t^{-1}q^{-2}a^2 + t^{-1}q^{-6}a^4 + t^{-2}q^8a^{-2} + 14t^{-2}q^4 + 18t^{-2}a^2 + 2t^{-2}q^{-4}a^4 + 8t^{-3}q^6 + 15t^{-3}q^2a^2 + 4t^{-3}q^{-2}a^4 + 3t^{-4}q^8 + 11t^{-4}q^4a^2 + 4t^{-4}a^4 + t^{-5}q^{10} + 5t^{-5}q^6a^2 + 4t^{-5}q^2a^4 + 2t^{-6}q^8a^2 + 2t^{-6}q^4a^4 + t^{-7}q^6a^4;20:11.16;True
13_1760;13;t^6q^{-6}a^{-2} + 3t^5q^{-4}a^{-2} + 2t^5q^{-8} + 5t^4q^{-2}a^{-2} + 7t^4q^{-6} + t^4q^{-10}a^2 + 5t^3a^{-2} + 14t^3q^{-4} + 4t^3q^{-8}a^2 + 5t^2q^2a^{-2} + 20t^2q^{-2} + 10t^2q^{-6}a^2 + 3tq^4a^{-2} + 22t + 19tq^{-4}a^2 + tq^{-8}a^4 + q^6a^{-2} + 20q^2 + 26q^{-2}a^2 + 4q^{-6}a^4 + 14t^{-1}q^4 + 29t^{-1}a^2 + 8t^{-1}q^{-4}a^4 + 7t^{-2}q^6 + 26t^{-2}q^2a^2 + 12t^{-2}q^{-2}a^4 + 2t^{-3}q^8 + 19t^{-3}q^4a^2 + 13t^{-3}a^4 + 10t^{-4}q^6a^2 + 12t^{-4}q^2a^4 + 4t^{-5}q^8a^2 + 8t^{-5}q^4a^4 + t^{-6}q^{10}a^2 + 4t^{-6}q^6a^4 + t^{-7}q^8a^4;24:19.69;True
13_1761;14;t^5q^{-6}a^{-2} + 3t^4q^{-4}a^{-2} + t^4q^{-8} + 6t^3q^{-2}a^{-2} + 4t^3q^{-6} + 7t^2a^{-2} + 11t^2q^{-4} + t^2q^{-8}a^2 + 6tq^2a^{-2} + 17tq^{-2} + 5tq^{-6}a^2 + 3q^4a^{-2} + 21 + 12q^{-4}a^2 + t^{-1}q^6a^{-2} + 17t^{-1}q^2 + 20t^{-1}q^{-2}a^2 + 2t^{-1}q^{-6}a^4 + 11t^{-2}q^4 + 23t^{-2}a^2 + 6t^{-2}q^{-4}a^4 + 4t^{-3}q^6 + 20t^{-3}q^2a^2 + 10t^{-3}q^{-2}a^4 + t^{-4}q^8 + 12t^{-4}q^4a^2 + 12t^{-4}a^4 + t^{-4}q^{-4}a^6 + 5t^{-5}q^6a^2 + 10t^{-5}q^2a^4 + 2t^{-5}q^{-2}a^6 + t^{-6}q^8a^2 + 6t^{-6}q^4a^4 + 2t^{-6}a^6 + 2t^{-7}q^6a^4 + 2t^{-7}q^2a^6 + t^{-8}q^4a^6;5:46.06;False
13_1762;15;t^5q^{-4}a^{-2} + 3t^4q^{-2}a^{-2} + t^4q^{-6} + 4t^3a^{-2} + 5t^3q^{-4} + 3t^2q^2a^{-2} + 12t^2q^{-2} + 2t^2q^{-6}a^2 + tq^4a^{-2} + 15t + 9tq^{-4}a^2 + 12q^2 + 20q^{-2}a^2 + q^{-6}a^4 + 5t^{-1}q^4 + 26t^{-1}a^2 + 7t^{-1}q^{-4}a^4 + t^{-2}q^6 + 20t^{-2}q^2a^2 + 17t^{-2}q^{-2}a^4 + 9t^{-3}q^4a^2 + 22t^{-3}a^4 + 2t^{-3}q^{-4}a^6 + 2t^{-4}q^6a^2 + 17t^{-4}q^2a^4 + 7t^{-4}q^{-2}a^6 + 7t^{-5}q^4a^4 + 10t^{-5}a^6 + t^{-6}q^6a^4 + 7t^{-6}q^2a^6 + t^{-6}q^{-2}a^8 + 2t^{-7}q^4a^6 + 2t^{-7}a^8 + t^{-8}q^2a^8;26:17.18;False
13_1763;13;t^5q^{-6} + t^4q^{-4} + 2t^4q^{-8}a^2 + 2t^3q^{-2} + 3t^3q^{-6}a^2 + t^3q^{-10}a^4 + 2t^2 + 7t^2q^{-4}a^2 + 2t^2q^{-8}a^4 + 2tq^2 + 6tq^{-2}a^2 + 6tq^{-6}a^4 + q^4 + 9a^2 + 7q^{-4}a^4 + q^{-8}a^6 + t^{-1}q^6 + 6t^{-1}q^2a^2 + 11t^{-1}q^{-2}a^4 + 2t^{-1}q^{-6}a^6 + 7t^{-2}q^4a^2 + 9t^{-2}a^4 + 4t^{-2}q^{-4}a^6 + 3t^{-3}q^6a^2 + 11t^{-3}q^2a^4 + 4t^{-3}q^{-2}a^6 + 2t^{-4}q^8a^2 + 7t^{-4}q^4a^4 + 5t^{-4}a^6 + 6t^{-5}q^6a^4 + 4t^{-5}q^2a^6 + 2t^{-6}q^8a^4 + 4t^{-6}q^4a^6 + t^{-7}q^{10}a^4 + 2t^{-7}q^6a^6 + t^{-8}q^8a^6;1:20.04;False
13_1764;13;t^5q^{-8} + 2t^4q^{-6} + t^4q^{-10}a^2 + 5t^3q^{-4} + 2t^3q^{-8}a^2 + 6t^2q^{-2} + 7t^2q^{-6}a^2 + 8t + 10tq^{-4}a^2 + 2tq^{-8}a^4 + 6q^2 + 18q^{-2}a^2 + 4q^{-6}a^4 + 5t^{-1}q^4 + 17t^{-1}a^2 + 10t^{-1}q^{-4}a^4 + 2t^{-2}q^6 + 18t^{-2}q^2a^2 + 13t^{-2}q^{-2}a^4 + t^{-2}q^{-6}a^6 + t^{-3}q^8 + 10t^{-3}q^4a^2 + 17t^{-3}a^4 + 2t^{-3}q^{-4}a^6 + 7t^{-4}q^6a^2 + 13t^{-4}q^2a^4 + 4t^{-4}q^{-2}a^6 + 2t^{-5}q^8a^2 + 10t^{-5}q^4a^4 + 5t^{-5}a^6 + t^{-6}q^{10}a^2 + 4t^{-6}q^6a^4 + 4t^{-6}q^2a^6 + 2t^{-7}q^8a^4 + 2t^{-7}q^4a^6 + t^{-8}q^6a^6;1:00.15;False
13_1765;14;t^5q^{-4}a^{-2} + t^4q^{-2}a^{-2} + 2t^4q^{-6} + t^3a^{-2} + 4t^3q^{-4} + t^3q^{-8}a^2 + t^2q^2a^{-2} + 7t^2q^{-2} + 4t^2q^{-6}a^2 + tq^4a^{-2} + 6t + 9tq^{-4}a^2 + tq^{-8}a^4 + 7q^2 + 12q^{-2}a^2 + 3q^{-6}a^4 + 4t^{-1}q^4 + 14t^{-1}a^2 + 7t^{-1}q^{-4}a^4 + 2t^{-2}q^6 + 12t^{-2}q^2a^2 + 10t^{-2}q^{-2}a^4 + t^{-2}q^{-6}a^6 + 9t^{-3}q^4a^2 + 11t^{-3}a^4 + 2t^{-3}q^{-4}a^6 + 4t^{-4}q^6a^2 + 10t^{-4}q^2a^4 + 3t^{-4}q^{-2}a^6 + t^{-5}q^8a^2 + 7t^{-5}q^4a^4 + 3t^{-5}a^6 + 3t^{-6}q^6a^4 + 3t^{-6}q^2a^6 + t^{-7}q^8a^4 + 2t^{-7}q^4a^6 + t^{-8}q^6a^6;6:33.42;False
13_1766;14;t^5q^{-6}a^{-2} + 2t^4q^{-4}a^{-2} + t^4q^{-8} + 4t^3q^{-2}a^{-2} + 3t^3q^{-6} + 4t^2a^{-2} + 8t^2q^{-4} + t^2q^{-8}a^2 + 4tq^2a^{-2} + 11tq^{-2} + 4tq^{-6}a^2 + 2q^4a^{-2} + 14 + 9q^{-4}a^2 + t^{-1}q^6a^{-2} + 11t^{-1}q^2 + 14t^{-1}q^{-2}a^2 + 2t^{-1}q^{-6}a^4 + 8t^{-2}q^4 + 16t^{-2}a^2 + 5t^{-2}q^{-4}a^4 + 3t^{-3}q^6 + 14t^{-3}q^2a^2 + 8t^{-3}q^{-2}a^4 + t^{-4}q^8 + 9t^{-4}q^4a^2 + 9t^{-4}a^4 + t^{-4}q^{-4}a^6 + 4t^{-5}q^6a^2 + 8t^{-5}q^2a^4 + 2t^{-5}q^{-2}a^6 + t^{-6}q^8a^2 + 5t^{-6}q^4a^4 + 2t^{-6}a^6 + 2t^{-7}q^6a^4 + 2t^{-7}q^2a^6 + t^{-8}q^4a^6;5:33.00;False
13_1767;14;t^5q^{-4}a^{-2} + 2t^4q^{-2}a^{-2} + 2t^4q^{-6} + 2t^3a^{-2} + 6t^3q^{-4} + t^3q^{-8}a^2 + 2t^2q^2a^{-2} + 10t^2q^{-2} + 5t^2q^{-6}a^2 + tq^4a^{-2} + 12t + 12tq^{-4}a^2 + tq^{-8}a^4 + 10q^2 + 21q^{-2}a^2 + 4q^{-6}a^4 + 6t^{-1}q^4 + 23t^{-1}a^2 + 11t^{-1}q^{-4}a^4 + 2t^{-2}q^6 + 21t^{-2}q^2a^2 + 17t^{-2}q^{-2}a^4 + t^{-2}q^{-6}a^6 + 12t^{-3}q^4a^2 + 21t^{-3}a^4 + 3t^{-3}q^{-4}a^6 + 5t^{-4}q^6a^2 + 17t^{-4}q^2a^4 + 6t^{-4}q^{-2}a^6 + t^{-5}q^8a^2 + 11t^{-5}q^4a^4 + 7t^{-5}a^6 + 4t^{-6}q^6a^4 + 6t^{-6}q^2a^6 + t^{-7}q^8a^4 + 3t^{-7}q^4a^6 + t^{-8}q^6a^6;6:29.18;False
13_1768;15;t^5q^{-2}a^{-4} + 2t^4a^{-4} + 2t^4q^{-4}a^{-2} + t^3q^2a^{-4} + 7t^3q^{-2}a^{-2} + t^3q^{-6} + 10t^2a^{-2} + 7t^2q^{-4} + 7tq^2a^{-2} + 16tq^{-2} + 2tq^{-6}a^2 + 2q^4a^{-2} + 22 + 8q^{-4}a^2 + 16t^{-1}q^2 + 19t^{-1}q^{-2}a^2 + t^{-1}q^{-6}a^4 + 7t^{-2}q^4 + 24t^{-2}a^2 + 5t^{-2}q^{-4}a^4 + t^{-3}q^6 + 19t^{-3}q^2a^2 + 11t^{-3}q^{-2}a^4 + 8t^{-4}q^4a^2 + 15t^{-4}a^4 + t^{-4}q^{-4}a^6 + 2t^{-5}q^6a^2 + 11t^{-5}q^2a^4 + 3t^{-5}q^{-2}a^6 + 5t^{-6}q^4a^4 + 4t^{-6}a^6 + t^{-7}q^6a^4 + 3t^{-7}q^2a^6 + t^{-8}q^4a^6;44:57.55;False
13_1769;13;t^6q^{-8}a^{-2} + 3t^5q^{-6}a^{-2} + t^5q^{-10} + 7t^4q^{-4}a^{-2} + 3t^4q^{-8} + 10t^3q^{-2}a^{-2} + 9t^3q^{-6} + 12t^2a^{-2} + 16t^2q^{-4} + 2t^2q^{-8}a^2 + 10tq^2a^{-2} + 25tq^{-2} + 6tq^{-6}a^2 + 7q^4a^{-2} + 27 + 14q^{-4}a^2 + 3t^{-1}q^6a^{-2} + 25t^{-1}q^2 + 19t^{-1}q^{-2}a^2 + t^{-1}q^{-6}a^4 + t^{-2}q^8a^{-2} + 16t^{-2}q^4 + 24t^{-2}a^2 + 3t^{-2}q^{-4}a^4 + 9t^{-3}q^6 + 19t^{-3}q^2a^2 + 6t^{-3}q^{-2}a^4 + 3t^{-4}q^8 + 14t^{-4}q^4a^2 + 6t^{-4}a^4 + t^{-5}q^{10} + 6t^{-5}q^6a^2 + 6t^{-5}q^2a^4 + 2t^{-6}q^8a^2 + 3t^{-6}q^4a^4 + t^{-7}q^6a^4;16:23.67;True
13_1770;13;t^5q^{-8} + 3t^4q^{-6} + t^4q^{-10}a^2 + 7t^3q^{-4} + 3t^3q^{-8}a^2 + 11t^2q^{-2} + 9t^2q^{-6}a^2 + 13t + 17tq^{-4}a^2 + 2tq^{-8}a^4 + 11q^2 + 26q^{-2}a^2 + 6q^{-6}a^4 + 7t^{-1}q^4 + 29t^{-1}a^2 + 13t^{-1}q^{-4}a^4 + 3t^{-2}q^6 + 26t^{-2}q^2a^2 + 21t^{-2}q^{-2}a^4 + t^{-2}q^{-6}a^6 + t^{-3}q^8 + 17t^{-3}q^4a^2 + 24t^{-3}a^4 + 3t^{-3}q^{-4}a^6 + 9t^{-4}q^6a^2 + 21t^{-4}q^2a^4 + 5t^{-4}q^{-2}a^6 + 3t^{-5}q^8a^2 + 13t^{-5}q^4a^4 + 7t^{-5}a^6 + t^{-6}q^{10}a^2 + 6t^{-6}q^6a^4 + 5t^{-6}q^2a^6 + 2t^{-7}q^8a^4 + 3t^{-7}q^4a^6 + t^{-8}q^6a^6;8:54.94;True
13_1771;14;t^5q^{-6}a^{-2} + 3t^4q^{-4}a^{-2} + t^4q^{-8} + 5t^3q^{-2}a^{-2} + 4t^3q^{-6} + 6t^2a^{-2} + 10t^2q^{-4} + t^2q^{-8}a^2 + 5tq^2a^{-2} + 17tq^{-2} + 5tq^{-6}a^2 + 3q^4a^{-2} + 20 + 13q^{-4}a^2 + t^{-1}q^6a^{-2} + 17t^{-1}q^2 + 21t^{-1}q^{-2}a^2 + 2t^{-1}q^{-6}a^4 + 10t^{-2}q^4 + 25t^{-2}a^2 + 7t^{-2}q^{-4}a^4 + 4t^{-3}q^6 + 21t^{-3}q^2a^2 + 12t^{-3}q^{-2}a^4 + t^{-4}q^8 + 13t^{-4}q^4a^2 + 15t^{-4}a^4 + t^{-4}q^{-4}a^6 + 5t^{-5}q^6a^2 + 12t^{-5}q^2a^4 + 3t^{-5}q^{-2}a^6 + t^{-6}q^8a^2 + 7t^{-6}q^4a^4 + 3t^{-6}a^6 + 2t^{-7}q^6a^4 + 3t^{-7}q^2a^6 + t^{-8}q^4a^6;47:43.40;True
13_1772;14;t^3q^{-6}a^2 + 3t^2q^{-4}a^2 + t^2q^{-8}a^4 + 6tq^{-2}a^2 + 4tq^{-6}a^4 + 7a^2 + 12q^{-4}a^4 + q^{-8}a^6 + 6t^{-1}q^2a^2 + 19t^{-1}q^{-2}a^4 + 5t^{-1}q^{-6}a^6 + 3t^{-2}q^4a^2 + 24t^{-2}a^4 + 14t^{-2}q^{-4}a^6 + t^{-3}q^6a^2 + 19t^{-3}q^2a^4 + 25t^{-3}q^{-2}a^6 + 2t^{-3}q^{-6}a^8 + 12t^{-4}q^4a^4 + 29t^{-4}a^6 + 7t^{-4}q^{-4}a^8 + 4t^{-5}q^6a^4 + 25t^{-5}q^2a^6 + 14t^{-5}q^{-2}a^8 + t^{-6}q^8a^4 + 14t^{-6}q^4a^6 + 17t^{-6}a^8 + t^{-6}q^{-4}a^{10} + 5t^{-7}q^6a^6 + 14t^{-7}q^2a^8 + 3t^{-7}q^{-2}a^{10} + t^{-8}q^8a^6 + 7t^{-8}q^4a^8 + 4t^{-8}a^{10} + 2t^{-9}q^6a^8 + 3t^{-9}q^2a^{10} + t^{-10}q^4a^{10};2:13.55;False
13_1773;13;t^5q^{-4}a^{-2} + 3t^4q^{-2}a^{-2} + 2t^4q^{-6} + 4t^3a^{-2} + 7t^3q^{-4} + t^3q^{-8}a^2 + 3t^2q^2a^{-2} + 15t^2q^{-2} + 4t^2q^{-6}a^2 + tq^4a^{-2} + 19t + 14tq^{-4}a^2 + 15q^2 + 27q^{-2}a^2 + 3q^{-6}a^4 + 7t^{-1}q^4 + 34t^{-1}a^2 + 10t^{-1}q^{-4}a^4 + 2t^{-2}q^6 + 27t^{-2}q^2a^2 + 23t^{-2}q^{-2}a^4 + 14t^{-3}q^4a^2 + 28t^{-3}a^4 + 3t^{-3}q^{-4}a^6 + 4t^{-4}q^6a^2 + 23t^{-4}q^2a^4 + 8t^{-4}q^{-2}a^6 + t^{-5}q^8a^2 + 10t^{-5}q^4a^4 + 12t^{-5}a^6 + 3t^{-6}q^6a^4 + 8t^{-6}q^2a^6 + t^{-6}q^{-2}a^8 + 3t^{-7}q^4a^6 + 2t^{-7}a^8 + t^{-8}q^2a^8;0:34.90;False
13_1774;14;t^4q^{-6} + 3t^3q^{-4} + t^3q^{-8}a^2 + 6t^2q^{-2} + 4t^2q^{-6}a^2 + 7t + 11tq^{-4}a^2 + tq^{-8}a^4 + 6q^2 + 19q^{-2}a^2 + 5q^{-6}a^4 + 3t^{-1}q^4 + 23t^{-1}a^2 + 13t^{-1}q^{-4}a^4 + t^{-2}q^6 + 19t^{-2}q^2a^2 + 24t^{-2}q^{-2}a^4 + 2t^{-2}q^{-6}a^6 + 11t^{-3}q^4a^2 + 28t^{-3}a^4 + 7t^{-3}q^{-4}a^6 + 4t^{-4}q^6a^2 + 24t^{-4}q^2a^4 + 13t^{-4}q^{-2}a^6 + t^{-5}q^8a^2 + 13t^{-5}q^4a^4 + 17t^{-5}a^6 + t^{-5}q^{-4}a^8 + 5t^{-6}q^6a^4 + 13t^{-6}q^2a^6 + 3t^{-6}q^{-2}a^8 + t^{-7}q^8a^4 + 7t^{-7}q^4a^6 + 4t^{-7}a^8 + 2t^{-8}q^6a^6 + 3t^{-8}q^2a^8 + t^{-9}q^4a^8;3:25.85;False
13_1776;14;t^5q^{-6}a^{-2} + 4t^4q^{-4}a^{-2} + t^4q^{-8} + 7t^3q^{-2}a^{-2} + 5t^3q^{-6} + 8t^2a^{-2} + 14t^2q^{-4} + t^2q^{-8}a^2 + 7tq^2a^{-2} + 24tq^{-2} + 7tq^{-6}a^2 + 4q^4a^{-2} + 29 + 18q^{-4}a^2 + t^{-1}q^6a^{-2} + 24t^{-1}q^2 + 31t^{-1}q^{-2}a^2 + 2t^{-1}q^{-6}a^4 + 14t^{-2}q^4 + 36t^{-2}a^2 + 10t^{-2}q^{-4}a^4 + 5t^{-3}q^6 + 31t^{-3}q^2a^2 + 17t^{-3}q^{-2}a^4 + t^{-4}q^8 + 18t^{-4}q^4a^2 + 22t^{-4}a^4 + t^{-4}q^{-4}a^6 + 7t^{-5}q^6a^2 + 17t^{-5}q^2a^4 + 4t^{-5}q^{-2}a^6 + t^{-6}q^8a^2 + 10t^{-6}q^4a^4 + 4t^{-6}a^6 + 2t^{-7}q^6a^4 + 4t^{-7}q^2a^6 + t^{-8}q^4a^6;57:43.07;True
13_1777;13;t^5q^{-4}a^{-2} + 3t^4q^{-2}a^{-2} + 2t^4q^{-6} + 4t^3a^{-2} + 7t^3q^{-4} + t^3q^{-8}a^2 + 3t^2q^2a^{-2} + 15t^2q^{-2} + 4t^2q^{-6}a^2 + tq^4a^{-2} + 18t + 14tq^{-4}a^2 + 15q^2 + 26q^{-2}a^2 + 3q^{-6}a^4 + 7t^{-1}q^4 + 33t^{-1}a^2 + 10t^{-1}q^{-4}a^4 + 2t^{-2}q^6 + 26t^{-2}q^2a^2 + 22t^{-2}q^{-2}a^4 + 14t^{-3}q^4a^2 + 27t^{-3}a^4 + 3t^{-3}q^{-4}a^6 + 4t^{-4}q^6a^2 + 22t^{-4}q^2a^4 + 8t^{-4}q^{-2}a^6 + t^{-5}q^8a^2 + 10t^{-5}q^4a^4 + 11t^{-5}a^6 + 3t^{-6}q^6a^4 + 8t^{-6}q^2a^6 + t^{-6}q^{-2}a^8 + 3t^{-7}q^4a^6 + 2t^{-7}a^8 + t^{-8}q^2a^8;0:33.91;False
13_1778;13;t^6q^{-6}a^{-2} + t^5q^{-4}a^{-2} + 2t^5q^{-8} + 3t^4q^{-2}a^{-2} + 3t^4q^{-6} + t^4q^{-10}a^2 + 2t^3a^{-2} + 8t^3q^{-4} + 2t^3q^{-8}a^2 + 3t^2q^2a^{-2} + 9t^2q^{-2} + 6t^2q^{-6}a^2 + tq^4a^{-2} + 12t + 9tq^{-4}a^2 + tq^{-8}a^4 + q^6a^{-2} + 9q^2 + 14q^{-2}a^2 + 2q^{-6}a^4 + 8t^{-1}q^4 + 14t^{-1}a^2 + 4t^{-1}q^{-4}a^4 + 3t^{-2}q^6 + 14t^{-2}q^2a^2 + 6t^{-2}q^{-2}a^4 + 2t^{-3}q^8 + 9t^{-3}q^4a^2 + 7t^{-3}a^4 + 6t^{-4}q^6a^2 + 6t^{-4}q^2a^4 + 2t^{-5}q^8a^2 + 4t^{-5}q^4a^4 + t^{-6}q^{10}a^2 + 2t^{-6}q^6a^4 + t^{-7}q^8a^4;1:52.95;False
13_1779;14;t^4q^{-4} + t^3q^{-2} + 2t^3q^{-6}a^2 + 2t^2 + 5t^2q^{-4}a^2 + t^2q^{-8}a^4 + tq^2 + 8tq^{-2}a^2 + 5tq^{-6}a^4 + q^4 + 9a^2 + 11q^{-4}a^4 + q^{-8}a^6 + 8t^{-1}q^2a^2 + 17t^{-1}q^{-2}a^4 + 4t^{-1}q^{-6}a^6 + 5t^{-2}q^4a^2 + 19t^{-2}a^4 + 10t^{-2}q^{-4}a^6 + 2t^{-3}q^6a^2 + 17t^{-3}q^2a^4 + 15t^{-3}q^{-2}a^6 + t^{-3}q^{-6}a^8 + 11t^{-4}q^4a^4 + 17t^{-4}a^6 + 3t^{-4}q^{-4}a^8 + 5t^{-5}q^6a^4 + 15t^{-5}q^2a^6 + 5t^{-5}q^{-2}a^8 + t^{-6}q^8a^4 + 10t^{-6}q^4a^6 + 6t^{-6}a^8 + 4t^{-7}q^6a^6 + 5t^{-7}q^2a^8 + t^{-8}q^8a^6 + 3t^{-8}q^4a^8 + t^{-9}q^6a^8;4:12.36;False
